postgresql,stpv,stpv,auth_permission,content_type_id,3,integer,,FOREIGN KEY,stpv,django_content_type,id
postgresql,stpv,stpv,django_admin_log,content_type_id,4,integer,,FOREIGN KEY,stpv,django_content_type,id
postgresql,stpv,inventario,cargos_descargos,responsable_id,2,integer,,FOREIGN KEY,stpv,empleado,id
postgresql,stpv,stpv,venta,empleado_id,13,integer,,FOREIGN KEY,stpv,empleado,id
postgresql,stpv,stpv,estado_caja,empleado_id,3,integer,,FOREIGN KEY,stpv,empleado,id
postgresql,stpv,stpv,corte_caja,estado_caja_id,2,integer,,FOREIGN KEY,stpv,estado_caja,id
postgresql,stpv,stpv,venta,estado_caja_id,3,integer,,FOREIGN KEY,stpv,estado_caja,id
postgresql,stpv,stpv,venta,estado_venta_id,4,integer,,FOREIGN KEY,stpv,estado_venta,id
postgresql,stpv,stpv,moneda,tipo_moneda_id,2,integer,,FOREIGN KEY,stpv,tipo_moneda,id
postgresql,stpv,stpv,django_admin_log,user_id,3,integer,,FOREIGN KEY,stpv,usuario_sistema,id
postgresql,stpv,stpv,venta__producto,venta_id,2,integer,,FOREIGN KEY,stpv,venta,id
postgresql,stpv,stpv,pago,id_venta,2,integer,,FOREIGN KEY,stpv,venta,id
postgresql,stpv,public,auxartic,bolneg,10,numeric,,,,,
postgresql,stpv,stpv,cliente,genero,7,character varying,1,,,,
postgresql,stpv,public,cntperi,per02,5,smallint,,,,,
postgresql,stpv,stpv,venta,cambio,12,character varying,,,,,
postgresql,stpv,public,soliccab,num_sol,1,integer,,PRIMARY KEY,,,
postgresql,stpv,stpv,estado_caja,fecha_cierre,5,timestamp with time zone,,,,,
postgresql,stpv,public,maeartic,refproveedor,13,character,50,,,,
postgresql,stpv,public,articulos,feccom,10,date,,,,,
postgresql,stpv,public,proveed,ciudad,12,character,20,,,,
postgresql,stpv,public,cxp02,tipodoc,2,character,3,,,,
postgresql,stpv,public,sqlconnect,ruta,3,character,127,,,,
postgresql,stpv,public,equimovi,status,4,character,1,,,,
postgresql,stpv,public,salidadet,numsal,1,integer,,,,,
postgresql,stpv,inventario,producto,cantidad,15,numeric,,,,,
postgresql,stpv,public,articulos,marca,33,character,20,,,,
postgresql,stpv,public,maeartic,codume,40,smallint,,,,,
postgresql,stpv,stpv,venta,totalpag,11,character varying,,,,,
postgresql,stpv,public,proveed,telefono,11,character,20,,,,
postgresql,stpv,public,detallesfactura,cantidadunidades,3,smallint,,,,,
postgresql,stpv,public,equimovi,fec_ent,3,date,,,,,
postgresql,stpv,stpv,django_admin_log,object_repr,6,character varying,200,,,,
postgresql,stpv,inventario,forma_pago,monto_pago,2,numeric,,,,,
postgresql,stpv,public,especialidad,tit_esp3,13,character,60,,,,
postgresql,stpv,public,hospitales,descripcion,6,character,60,,,,
postgresql,stpv,public,cabocomp,num_chq,11,integer,,,,,
postgresql,stpv,inventario,proveedor,direccion,5,character varying,200,,,,
postgresql,stpv,public,detallesfactura,costounidad,4,numeric,,,,,
postgresql,stpv,public,requicab,numreq,1,integer,,PRIMARY KEY,,,
postgresql,stpv,public,proveed,rep_leg,20,character,40,,,,
postgresql,stpv,public,config,cta_isv,5,character,20,,,,
postgresql,stpv,public,maeartic,checkcostounidad,19,character,1,,,,
postgresql,stpv,stpv,auth_user,first_name,6,character varying,30,,,,
postgresql,stpv,public,cabocomp,num_ofi,12,integer,,,,,
postgresql,stpv,public,detocomp,des_lar,11,character,255,,,,
postgresql,stpv,public,detocomp,cos_art,5,numeric,,,,,
postgresql,stpv,stpv,desglose_caja,monto,3,numeric,,,,,
postgresql,stpv,public,config,cod_uni,11,character,5,,,,
postgresql,stpv,public,cliente,telefonocliente,4,character,20,,,,
postgresql,stpv,public,grupoart,peso,9,smallint,,,,,
postgresql,stpv,public,articulos,baseimponible,24,numeric,,,,,
postgresql,stpv,public,articulos,longitud,32,integer,,,,,
postgresql,stpv,public,especialidad,descripcion,2,character,60,,,,
postgresql,stpv,inventario,cargos_descargos,cantidad,7,numeric,,,,,
postgresql,stpv,public,cabocomp,fec_rec,5,date,,,,,
postgresql,stpv,stpv,venta__producto,cantidad_producto,4,numeric,,,,,
postgresql,stpv,public,config,conins,12,smallint,,,,,
postgresql,stpv,public,cxp,fecvenc,9,date,,,,,
postgresql,stpv,public,detallesfacturatemporal,costounidad,5,numeric,,,,,
postgresql,stpv,public,proveed,cedula_o_rif,5,character,15,,,,
postgresql,stpv,stpv,venta,iva,5,character varying,,,,,
postgresql,stpv,public,cliente,direccioncliente,3,character,255,,,,
postgresql,stpv,public,maeartic,lote,2,character,20,PRIMARY KEY,,,
postgresql,stpv,public,cntperi,per09,12,smallint,,,,,
postgresql,stpv,stpv,desglose_caja,tipopag,4,character varying,,,,,
postgresql,stpv,stpv,pago,fecha_hora,5,character varying,,,,,
postgresql,stpv,stpv,estado_venta,descripcion,2,character varying,30,,,,
postgresql,stpv,public,maeartic,cosart,18,numeric,,,,,
postgresql,stpv,public,maeartic,marca,34,character,20,,,,
postgresql,stpv,public,grupoart,codgrp,1,smallint,,PRIMARY KEY,,,
postgresql,stpv,public,cntperi,per08,11,smallint,,,,,
postgresql,stpv,inventario,producto,balanza_unidad,17,character varying,,,,,
postgresql,stpv,public,maeartic,ultcos,39,numeric,,,,,
postgresql,stpv,stpv,cliente,correo,8,character varying,75,,,,
postgresql,stpv,public,requidet,fecreq,2,date,,,,,
postgresql,stpv,public,cxp,proveedor,1,integer,,PRIMARY KEY,,,
postgresql,stpv,stpv,empleado,departamento,10,character varying,,,,,
postgresql,stpv,public,articulos,talla,29,character,20,,,,
postgresql,stpv,stpv,corte_caja,monto_corte,3,numeric,,,,,
postgresql,stpv,public,soliccab,prv_nom,5,character,50,,,,
postgresql,stpv,public,entradadet,isvart,8,numeric,,,,,
postgresql,stpv,public,cntperi,anoape,1,integer,,PRIMARY KEY,,,
postgresql,stpv,public,requidet,desart,4,character,50,,,,
postgresql,stpv,public,grupoart,longitud,12,smallint,,,,,
postgresql,stpv,public,cxp,codcon,11,smallint,,,,,
postgresql,stpv,public,maeartic,grpart,4,smallint,,,,,
postgresql,stpv,stpv,telefono,numero,2,character varying,15,,,,
postgresql,stpv,public,especialidad,comite,3,character varying,500,,,,
postgresql,stpv,public,maeartic,maxart,16,numeric,,,,,
postgresql,stpv,public,trabdeta,totcos,8,numeric,,,,,
postgresql,stpv,public,cxp,abaste,12,smallint,,,,,
postgresql,stpv,public,config,numcxc,9,integer,,,,,
postgresql,stpv,public,salidacab,recpor,7,character,40,,,,
postgresql,stpv,public,salidadet,canart,5,numeric,,,,,
postgresql,stpv,public,grupoart,volumen,11,smallint,,,,,
postgresql,stpv,public,cntperi,per06,9,smallint,,,,,
postgresql,stpv,public,ajustecab,stsaju,8,character,1,,,,
postgresql,stpv,public,cxp,saldo,20,numeric,,,,,
postgresql,stpv,public,requidet,codart,3,character,15,,,,
postgresql,stpv,stpv,corte_caja,fecha_hora,4,timestamp with time zone,,,,,
postgresql,stpv,public,auxartic,bolpos,8,numeric,,,,,
postgresql,stpv,inventario,compra,subtotal,6,numeric,,,,,
postgresql,stpv,public,entradacab,obsent,6,character,150,,,,
postgresql,stpv,public,maeartic,refpropia,14,character,50,,,,
postgresql,stpv,public,ajustecad,stsaju,8,character,1,,,,
postgresql,stpv,public,articulos,serial,28,character,20,,,,
postgresql,stpv,public,articulos,tamano,30,character,20,,,,
postgresql,stpv,stpv,usuario_sistema,is_admin,7,boolean,,,,,
postgresql,stpv,public,especialidad,convenios,4,character varying,2000,,,,
postgresql,stpv,public,config,nom_emp,1,character,45,,,,
postgresql,stpv,public,cliente,nombrecliente,2,character,255,,,,
postgresql,stpv,public,articulos,descuentomax,8,smallint,,,,,
postgresql,stpv,public,maeartic,codstock,3,smallint,,,,,
postgresql,stpv,public,requicab,prireq,5,character,1,,,,
postgresql,stpv,public,articulos,deslargaart,7,character,255,,,,
postgresql,stpv,stpv,usuario_sistema,is_staff,8,boolean,,,,,
postgresql,stpv,public,detallesfactura,codart,2,smallint,,,,,
postgresql,stpv,stpv,cliente,facebook,10,character varying,30,,,,
postgresql,stpv,public,proveed,fecing,9,date,,,,,
postgresql,stpv,stpv,venta,total_no_exento,9,character varying,,,,,
postgresql,stpv,public,ajustecad,cosaju,7,numeric,,,,,
postgresql,stpv,stpv,empleado,telefono,8,character varying,11,,,,
postgresql,stpv,public,auxartic,canpos,7,numeric,,,,,
postgresql,stpv,public,detocomp,num_odc,1,integer,,,,,
postgresql,stpv,public,articulos,cod_unidades_salida,35,integer,,,,,
postgresql,stpv,inventario,forma_pago,fecha_pago,4,timestamp without time zone,,,,,
postgresql,stpv,public,cxp02,signo,3,character,1,,,,
postgresql,stpv,public,sqlconnect,descripcion,2,character,40,,,,
postgresql,stpv,public,cabocomp,num_odc,1,integer,,PRIMARY KEY,,,
postgresql,stpv,public,ajustecab,cosaju,7,numeric,,,,,
postgresql,stpv,public,salidacab,cossal,8,numeric,,,,,
postgresql,stpv,public,grupoart,marca,5,smallint,,,,,
postgresql,stpv,inventario,producto,limitedeventaporpersona,6,numeric,,,,,
postgresql,stpv,public,trabdeta,cosart,7,numeric,,,,,
postgresql,stpv,public,detocomp,tot_det,9,numeric,,,,,
postgresql,stpv,public,proveed,proveedor,1,integer,,PRIMARY KEY,,,
postgresql,stpv,inventario,compra_almacen_producto,precio_compra,5,numeric,,,,,
postgresql,stpv,public,detallesfacturatemporal,codfactura,1,integer,,,,,
postgresql,stpv,public,equimaes,fec_cmp,6,date,,,,,
postgresql,stpv,public,ajustedet,totcos,7,numeric,,,,,
postgresql,stpv,public,articulos,margen,23,smallint,,,,,
postgresql,stpv,public,cxp,descripcion,5,character,46,,,,
postgresql,stpv,public,articulos,codbar,36,character,15,,,,
postgresql,stpv,public,equimovi,ubi_equ,2,smallint,,,,,
postgresql,stpv,public,cxp02,referencia,4,character,10,,,,
postgresql,stpv,inventario,forma_pago,forma_pago,3,character varying,50,,,,
postgresql,stpv,public,entradadet,cosart,7,numeric,,,,,
postgresql,stpv,public,cabocomp,isv_odc,9,numeric,,,,,
postgresql,stpv,inventario,producto,stockmaximo,5,numeric,,,,,
postgresql,stpv,public,grupoart,modelo,6,smallint,,,,,
postgresql,stpv,public,articulos,lote,2,character,20,,,,
postgresql,stpv,public,cxp02,feccanc,10,date,,,,,
postgresql,stpv,public,auxartic,periodo,2,date,,PRIMARY KEY,,,
postgresql,stpv,public,articulos,modelo,34,character,20,,,,
postgresql,stpv,inventario,producto_historial,precio,4,numeric,,,,,
postgresql,stpv,public,articulos,checkcostounidad,18,character,1,,,,
postgresql,stpv,inventario,compra_almacen_producto,total_producto,6,numeric,,,,,
postgresql,stpv,public,ajustecad,fecaju,2,integer,,,,,
postgresql,stpv,public,cxp,monto,6,numeric,,,,,
postgresql,stpv,public,equimaes,descrip,5,character varying,300,,,,
postgresql,stpv,public,proveed,repres,17,character,30,,,,
postgresql,stpv,public,factura,codvendedor,4,smallint,,,,,
postgresql,stpv,stpv,cliente,apellido,3,character varying,30,,,,
postgresql,stpv,public,ajustecab,fecaju,2,date,,,,,
postgresql,stpv,public,cntperi,per12,15,smallint,,,,,
postgresql,stpv,public,articulos,cod_unidades_entrada,39,integer,,,,,
postgresql,stpv,public,cabocomp,obser,17,character,200,,,,
postgresql,stpv,public,dependen,nomdep,2,character,50,,,,
postgresql,stpv,stpv,django_session,session_key,1,character varying,40,PRIMARY KEY,,,
postgresql,stpv,stpv,auth_user_groups,group_id,3,integer,,UNIQUE,,,
postgresql,stpv,public,config,desdoc,15,character,20,,,,
postgresql,stpv,inventario,producto_historial,fecha_actualizacion,3,date,,,,,
postgresql,stpv,public,trabdeta,fecsal,2,date,,,,,
postgresql,stpv,public,maeartic,volumen,32,character,20,,,,
postgresql,stpv,public,maeartic,margen,24,smallint,,,,,
postgresql,stpv,inventario,compra,impuesto_reducido,11,numeric,,,,,
postgresql,stpv,public,ajustedet,fecaju,2,date,,,,,
postgresql,stpv,stpv,cliente,direccion,4,character varying,120,,,,
postgresql,stpv,public,factura,fechafactura,3,date,,,,,
postgresql,stpv,public,entradadet,total_siniva,2,numeric,,,,,
postgresql,stpv,stpv,caja,descripcion,2,character varying,30,,,,
postgresql,stpv,stpv,auth_group_permissions,permission_id,3,integer,,UNIQUE,,,
postgresql,stpv,public,cabocomp,apr_regbie,15,smallint,,,,,
postgresql,stpv,public,especialidad,observaciones,10,character varying,2000,,,,
postgresql,stpv,public,config,cod_prg,17,smallint,,,,,
postgresql,stpv,public,unientra,status,4,character,1,,,,
postgresql,stpv,public,hospitales,hospital,1,smallint,,PRIMARY KEY,,,
postgresql,stpv,stpv,cierre_caja,monto_sistema,3,character varying,,,,,
postgresql,stpv,stpv,moneda,descripcion,4,character varying,30,,,,
postgresql,stpv,public,entradacab,fecfac,5,date,,,,,
postgresql,stpv,public,articulos,costofabricacion,19,numeric,,,,,
postgresql,stpv,inventario,compra,fecha,5,timestamp without time zone,,,,,
postgresql,stpv,public,imagenes,width,4,integer,,,,,
postgresql,stpv,public,requicab,obsreq,6,character,150,,,,
postgresql,stpv,public,salidacab,fecsal,2,date,,,,,
postgresql,stpv,public,articuloporproveedor,codart,3,smallint,,,,,
postgresql,stpv,stpv,empresa,moneda_utilizada,5,character varying,,,,,
postgresql,stpv,inventario,cargos_descargos,descripcion,4,character varying,,,,,
postgresql,stpv,public,proveed,ced_rep,21,character,10,,,,
postgresql,stpv,stpv,cargo,acceso_sistema,3,boolean,,,,,
postgresql,stpv,stpv,cierre_caja,empleado,4,character varying,,,,,
postgresql,stpv,public,permisousr,pass_usuario,5,character,20,,,,
postgresql,stpv,stpv,moneda,valor,3,numeric,,,,,
postgresql,stpv,public,soliccab,obser,6,character,200,,,,
postgresql,stpv,public,stock,codstock,1,smallint,,PRIMARY KEY,,,
postgresql,stpv,public,unientra,can_uni,3,numeric,,,,,
postgresql,stpv,public,maeartic,feccom,10,date,,,,,
postgresql,stpv,public,articulos,refpropia,13,character,50,,,,
postgresql,stpv,inventario,producto,impuesto,12,numeric,,,,,
postgresql,stpv,public,tiposali,ststipo,3,character,1,,,,
postgresql,stpv,public,equimaes,mot_des,11,smallint,,,,,
postgresql,stpv,public,maeartic,longitud,33,integer,,,,,
postgresql,stpv,stpv,empleado,nombre,2,character varying,30,,,,
postgresql,stpv,stpv,venta,corte_caja,15,boolean,,,,,
postgresql,stpv,stpv,auth_user,is_staff,9,boolean,,,,,
postgresql,stpv,public,articuloporproveedor,costoarticulo,4,numeric,,,,,
postgresql,stpv,public,proveed,limcred,15,numeric,,,,,
postgresql,stpv,public,imagenes,height,3,integer,,,,,
postgresql,stpv,stpv,usuario_sistema,password,2,character varying,128,,,,
postgresql,stpv,public,solicdet,des_lar,5,character,255,,,,
postgresql,stpv,public,salidadet,cosart,6,numeric,,,,,
postgresql,stpv,inventario,producto,fecha_actualizacion,11,date,,,,,
postgresql,stpv,public,cntperi,indact,17,smallint,,,,,
postgresql,stpv,public,proveed,nit,6,character,15,,,,
postgresql,stpv,public,detallesfacturatemporal,total,6,numeric,,,,,
postgresql,stpv,public,salidacab,numreq,3,integer,,,,,
postgresql,stpv,public,articuloporproveedor,proveedor,2,smallint,,,,,
postgresql,stpv,public,cxp,ofi_bie,17,smallint,,,,,
postgresql,stpv,stpv,empleado,nacionalidad,4,character varying,1,,,,
postgresql,stpv,stpv,venta,total,6,character varying,,,,,
postgresql,stpv,stpv,usuario_sistema,email,4,character varying,75,UNIQUE,,,
postgresql,stpv,public,especialidad,diploma,7,character varying,300,,,,
postgresql,stpv,stpv,cierre_caja,monto_fisico,2,character varying,,,,,
postgresql,stpv,public,maeartic,unimed,36,smallint,,,,,
postgresql,stpv,public,maeartic,preciocompra,23,character,20,,,,
postgresql,stpv,stpv,corte_caja,cerrado,7,boolean,,,,,
postgresql,stpv,public,equimaes,cod_equ,1,integer,,PRIMARY KEY,,,
postgresql,stpv,public,imagenes,rutaimagen,2,character varying,256,,,,
postgresql,stpv,public,detocomp,ind_isv,6,smallint,,,,,
postgresql,stpv,stpv,usuario_sistema,last_login,3,timestamp with time zone,,,,,
postgresql,stpv,public,maeartic,deslargaart,7,character,255,,,,
postgresql,stpv,stpv,auth_user,date_joined,11,timestamp with time zone,,,,,
postgresql,stpv,inventario,producto,margendeganancia,9,numeric,,,,,
postgresql,stpv,stpv,empleado,apellido,3,character varying,30,,,,
postgresql,stpv,public,salidacab,coddep,4,smallint,,,,,
postgresql,stpv,public,cxp02,fecemic,8,date,,,,,
postgresql,stpv,public,unientra,des_uni,2,character,30,,,,
postgresql,stpv,public,cabocomp,prv_odc,6,integer,,,,,
postgresql,stpv,public,maeartic,modelo,35,character,20,,,,
postgresql,stpv,public,tiposali,destipo,2,character,40,,,,
postgresql,stpv,public,equimaes,observ,9,character varying,300,,,,
postgresql,stpv,stpv,cargo,descripcion,2,character varying,30,,,,
postgresql,stpv,public,requidet,totren,7,numeric,,,,,
postgresql,stpv,stpv,django_admin_log,object_id,5,text,,,,,
postgresql,stpv,inventario,lote,descripcion,5,character varying,150,,,,
postgresql,stpv,stpv,cliente,nombre,2,character varying,30,,,,
postgresql,stpv,public,ajustecab,obsaju,3,character,150,,,,
postgresql,stpv,inventario,categoria,id,1,integer,,PRIMARY KEY,,,
postgresql,stpv,public,ajustedet,desart,4,character,50,,,,
postgresql,stpv,public,hospitales,director,5,character,35,,,,
postgresql,stpv,inventario,proveedor,persona_contacto,6,character varying,50,,,,
postgresql,stpv,public,entradadet,codart,4,character,15,,,,
postgresql,stpv,public,cxp02,saldo,7,numeric,,,,,
postgresql,stpv,public,maeartic,talla,30,character,20,,,,
postgresql,stpv,public,maeartic,color,28,character,20,,,,
postgresql,stpv,public,trabdeta,numsal,4,integer,,,,,
postgresql,stpv,public,auxartic,cntent,3,numeric,,,,,
postgresql,stpv,public,articulos,minart,14,numeric,,,,,
postgresql,stpv,public,dependen,espdep,4,smallint,,,,,
postgresql,stpv,public,config,num_cmp,6,integer,,,,,
postgresql,stpv,public,ajustecad,obsaju,3,character,150,,,,
postgresql,stpv,public,articulos,codstock,3,smallint,,,,,
postgresql,stpv,public,maeartic,descuentomax,8,smallint,,,,,
postgresql,stpv,stpv,auth_user,username,5,character varying,30,UNIQUE,,,
postgresql,stpv,public,entradacab,nument,1,integer,,PRIMARY KEY,,,
postgresql,stpv,public,articulo_stock,codart,1,smallint,,,,,
postgresql,stpv,inventario,forma_pago,referencia,7,character varying,50,,,,
postgresql,stpv,public,entradadet,fecent,3,date,,,,,
postgresql,stpv,stpv,auth_group_permissions,group_id,2,integer,,UNIQUE,,,
postgresql,stpv,public,cxp,ofi_cil,15,smallint,,,,,
postgresql,stpv,public,maeartic,serial,29,character,20,,,,
postgresql,stpv,inventario,telefono_proveedor,telefono,3,character varying,15,,,,
postgresql,stpv,stpv,estado_caja,monto_apertura,6,numeric,,,,,
postgresql,stpv,public,permisousr,nombre_usuario,1,character,20,,,,
postgresql,stpv,public,ajustedet,codart,3,character,15,,,,
postgresql,stpv,public,ajustecab,recaju,4,character,40,,,,
postgresql,stpv,public,cntperi,per03,6,smallint,,,,,
postgresql,stpv,public,factura,cedulacliente,2,integer,,,,,
postgresql,stpv,stpv,empresa,nombre,1,character varying,,,,,
postgresql,stpv,public,especialidad,montobs,8,numeric,,,,,
postgresql,stpv,public,solicdet,num_sol,1,integer,,,,,
postgresql,stpv,public,articulos,cod_grupo,4,integer,,,,,
postgresql,stpv,public,ajustecad,recaju,4,character,40,,,,
postgresql,stpv,public,entradacab,monisv,9,numeric,,,,,
postgresql,stpv,public,dependen,hosdep,3,smallint,,,,,
postgresql,stpv,inventario,compra,observaciones,9,character varying,250,,,,
postgresql,stpv,stpv,auth_user_groups,user_id,2,integer,,UNIQUE,,,
postgresql,stpv,public,auxartic,bolent,4,numeric,,,,,
postgresql,stpv,public,trabdeta,codart,3,character,15,,,,
postgresql,stpv,public,unidamed,coduni,1,smallint,,PRIMARY KEY,,,
postgresql,stpv,public,articulos,exiart,16,numeric,,,,,
postgresql,stpv,public,cntperi,per10,13,smallint,,,,,
postgresql,stpv,public,proveed,tipo_proveedor,2,character,30,,,,
postgresql,stpv,public,cxp02,numodp,12,integer,,,,,
postgresql,stpv,public,detallesfacturatemporal,codart,2,smallint,,,,,
postgresql,stpv,stpv,stpvadmin_grupo,status,4,boolean,,,,,
postgresql,stpv,public,maeartic,subgrpart,5,character,50,,,,
postgresql,stpv,public,articuloporproveedor,tiempodespacho,6,smallint,,,,,
postgresql,stpv,stpv,auth_user,email,8,character varying,75,,,,
postgresql,stpv,public,requicab,depreq,3,smallint,,,,,
postgresql,stpv,public,config,cod_act,19,smallint,,,,,
postgresql,stpv,public,salidadet,desart,4,character,50,,,,
postgresql,stpv,public,proveed,imp_mun,18,smallint,,,,,
postgresql,stpv,public,soliccab,prv_sol,4,integer,,,,,
postgresql,stpv,public,cxp02,codcon,11,smallint,,,,,
postgresql,stpv,public,equimovi,cod_equ,1,integer,,,,,
postgresql,stpv,public,articulos,cosart,17,numeric,,,,,
postgresql,stpv,inventario,cargos_descargos,total,6,numeric,,,,,
postgresql,stpv,stpv,django_admin_log,change_message,8,text,,,,,
postgresql,stpv,public,requidet,canreq,5,numeric,,,,,
postgresql,stpv,public,maeartic,limart,38,numeric,,,,,
postgresql,stpv,public,detocomp,cod_art,2,character,15,,,,
postgresql,stpv,public,salidadet,codart,3,character,15,,,,
postgresql,stpv,public,requicab,reqpor,4,character,35,,,,
postgresql,stpv,public,detallesfactura,codfactura,1,integer,,,,,
postgresql,stpv,public,especialidad,jefeserv,5,character,45,,,,
postgresql,stpv,public,articulos,isvart,25,smallint,,,,,
postgresql,stpv,stpv,stpvadmin_grupo,descripcion,3,character varying,60,,,,
postgresql,stpv,public,articulos,pvp,26,date,,,,,
postgresql,stpv,public,maeartic,codbar,37,character,15,,,,
postgresql,stpv,public,cabocomp,tip_odc,2,character,8,,,,
postgresql,stpv,stpv,corte_caja,excedente,5,character varying,,,,,
postgresql,stpv,public,sqlconnect,periodo,1,integer,,PRIMARY KEY,,,
postgresql,stpv,inventario,compra,excento,10,numeric,,,,,
postgresql,stpv,public,config,desins,13,character,35,,,,
postgresql,stpv,public,soliccab,fec_rec,3,date,,,,,
postgresql,stpv,public,entradacab,stsent,10,character,1,,,,
postgresql,stpv,inventario,forma_pago,diferencia,5,numeric,,,,,
postgresql,stpv,public,especialidad,tit_esp2,12,character,60,,,,
postgresql,stpv,public,maeartic,pvp,27,date,,,,,
postgresql,stpv,public,cxp,ciluz,14,smallint,,,,,
postgresql,stpv,stpv,cliente,cedula,6,character varying,10,,,,
postgresql,stpv,inventario,proveedor,nombre_proveedor,2,character varying,100,,,,
postgresql,stpv,public,cxp,signo,3,character,1,,,,
postgresql,stpv,stpv,auth_group,name,2,character varying,80,UNIQUE,,,
postgresql,stpv,public,especialidad,tit_esp1,11,character,60,,,,
postgresql,stpv,public,cliente,cedulacliente,1,character,20,PRIMARY KEY,,,
postgresql,stpv,public,proveed,factor,19,numeric,,,,,
postgresql,stpv,public,maeartic,costofabricacion,20,numeric,,,,,
postgresql,stpv,inventario,compra_almacen_producto,compra_id,3,integer,,,,,
postgresql,stpv,public,config,rif_emp,2,character,20,,,,
postgresql,stpv,public,grupoart,stsgrp,3,character,1,,,,
postgresql,stpv,public,config,cod_spr,18,smallint,,,,,
postgresql,stpv,public,cabocomp,apr_abast,13,smallint,,,,,
postgresql,stpv,stpv,auth_user_user_permissions,user_id,2,integer,,UNIQUE,,,
postgresql,stpv,stpv,django_admin_log,action_flag,7,smallint,,,,,
postgresql,stpv,public,articulos,costoadicional,21,numeric,,,,,
postgresql,stpv,public,cxp,referencia,4,character,10,PRIMARY KEY,,,
postgresql,stpv,public,maeartic,codproveedor,12,smallint,,,,,
postgresql,stpv,public,cntperi,fecini,2,date,,,,,
postgresql,stpv,public,proveed,estado,13,character,20,,,,
postgresql,stpv,inventario,producto,baseimponible,10,numeric,,,,,
postgresql,stpv,public,cxp02,descripcion,5,character,46,,,,
postgresql,stpv,public,cxp,reg_bie,16,smallint,,,,,
postgresql,stpv,stpv,django_content_type,name,2,character varying,100,,,,
postgresql,stpv,public,articulos,maxart,15,numeric,,,,,
postgresql,stpv,public,maeartic,tamano,31,character,20,,,,
postgresql,stpv,public,grupoart,color,4,smallint,,,,,
postgresql,stpv,inventario,compra_almacen_producto,cantidad,4,numeric,,,,,
postgresql,stpv,public,maeartic,peso,11,integer,,,,,
postgresql,stpv,stpv,auth_user,last_name,7,character varying,30,,,,
postgresql,stpv,public,equimaes,fec_des,10,date,,,,,
postgresql,stpv,public,grupoart,desgrp,2,character,40,,,,
postgresql,stpv,public,articulos,descripcion_articulo,6,character,100,,,,
postgresql,stpv,public,config,tipdoc,14,character,3,,,,
postgresql,stpv,public,especialidad,montodl,9,numeric,,,,,
postgresql,stpv,stpv,django_content_type,model,4,character varying,100,UNIQUE,,,
postgresql,stpv,public,maeartic,codart,1,smallint,,PRIMARY KEY,,,
postgresql,stpv,public,maeartic,costoadicional,22,numeric,,,,,
postgresql,stpv,inventario,compra,total_general,8,numeric,,,,,
postgresql,stpv,public,auxartic,bolsal,6,numeric,,,,,
postgresql,stpv,public,ajustecad,cosneg,6,numeric,,,,,
postgresql,stpv,public,entradacab,monbrt,8,numeric,,,,,
postgresql,stpv,inventario,compra_almacen_producto,almacen_producto_id,2,integer,,,,,
postgresql,stpv,public,config,nit_emp,3,character,20,,,,
postgresql,stpv,inventario,proveedor,rif,3,character varying,9,,,,
postgresql,stpv,public,requidet,numreq,1,integer,,,,,
